RefId,IsBadBuy
73392,0.0773593238022819
73393,0.07673013643119393
73394,0.2553594293308889
73395,0.09249549409102151
73396,0.3453631384006209
73397,0.10358863839147117
73398,0.08912891530437538
73399,0.08208597901376473
73400,0.10532977273338967
73401,0.07807810376015427
73402,0.08781489725258598
73403,0.12079785611902281
73404,0.42174482297814575
73405,0.09924741390042313
73406,0.07674369346478925
73407,0.325552216750347
73408,0.11827253026038033
73409,0.09099046818656475
73410,0.08164004911230517
73411,0.07377522734729412
73412,0.07911726249195464
73413,0.07971768549508133
73414,0.6161129250827253
73415,0.08143120658382397
73416,0.12038720970830143
73417,0.25710548024836444
73418,0.2544643453450336
73419,0.3046164296067487
73420,0.07301595998058655
73421,0.12410979539203092
73422,0.20519270918569651
73423,0.08296192076746423
73424,0.2196491170247501
73425,0.0823550156862469
73426,0.08587060230754394
73427,0.07950767879379664
73428,0.07406438087923922
73429,0.0776629211837984
73430,0.07952422993941204
73431,0.10082646933980317
73432,0.07881939303826067
73433,0.09687361906320738
73434,0.0779076441224325
73435,0.08806580890168773
73436,0.07529365206491292
73437,0.09081721231288196
73438,0.07893785591193982
73439,0.08133261897809527
73440,0.5216698950904615
73441,0.0919971430183797
73442,0.09614106300000835
73443,0.11038563929196833
73444,0.33542203161136686
73445,0.1130726233450811
73446,0.4056707794517779
73447,0.08529104711119959
73448,0.18347586377738304
73449,0.08305011905705392
73450,0.10594727830305746
73451,0.08464364473566524
73452,0.07057509019898033
73453,0.10032734401110853
73454,0.08147800033973834
73455,0.08330004949995974
73456,0.09450326602493733
73457,0.09643128628870014
73458,0.2205863916668548
73459,0.06991995715631356
73460,0.22190351336178898
73461,0.24268721769417512
73462,0.10467490817508993
73463,0.11987529228037659
73464,0.3848167699954864
73465,0.0740390551384348
73466,0.09398316531050901
73467,0.23619779149939954
73468,0.08127649138411004
73469,0.08222153546179108
73470,0.10226647703801207
73471,0.3088102695205093
73472,0.13834054495120754
73473,0.11286314151073208
73474,0.07523001504020203
73475,0.08655004435642848
73476,0.07431458301344407
73477,0.2190552678948733
73478,0.07430607843802259
73479,0.3187519594145695
73480,0.2922228493439409
73481,0.09870706418165405
73482,0.20764750839491453
73483,0.13490693432639503
73484,0.07215370867655493
73485,0.0773903579034931
73486,0.20326712082757523
73487,0.20360031443026325
73488,0.10646896308054477
73489,0.14030487203504882
73490,0.07302072264702059
73491,0.19998182577110635
73492,0.09821090581756375
73493,0.23538437019848985
73494,0.11887543235581605
73495,0.278408520999487
73496,0.09030068058311472
73497,0.07993588193078421
73498,0.21227973526608618
73499,0.0768071138262305
73500,0.07894792985180973
73501,0.09235262803175788
73502,0.09412074307296574
73503,0.07933030536699978
73504,0.08376997605387275
73505,0.10285495013684419
73506,0.07867921117151438
73507,0.2475512817292115
73508,0.09783246842572989
73509,0.12103412999723716
73510,0.09334039925892765
73511,0.09037587108207781
73512,0.08065225093422891
73513,0.09560667549557135
73514,0.07852683781103979
73515,0.08537298759499884
73516,0.09181015351704379
73517,0.08867228824505584
73518,0.10284826081490353
73519,0.10638779760815183
73520,0.23563351565084795
73521,0.09559966553871034
73522,0.11256113333002668
73523,0.09737441342630364
73524,0.23406283778220785
73525,0.08187799592321805
73526,0.08702824246494854
73527,0.08273985098730567
73528,0.12508243207209407
73529,0.0828615277668484
73530,0.08734636242774037
73531,0.09174832152946553
73532,0.08219305953429636
73533,0.10062160899401344
73534,0.1004988858531354
73535,0.09721244662941894
73536,0.1112017182292426
73537,0.25106485155006536
73538,0.09096958906012478
73539,0.0900876687155246
73540,0.0921042833287191
73541,0.10036601214953896
73542,0.09854489670521016
73543,0.08155445745724078
73544,0.2538220619342983
73545,0.13592914014267282
73546,0.09492539816813562
73547,0.09390173786548503
73548,0.10563605131596195
73549,0.2786003554328397
73550,0.20894929974190735
73551,0.11723514275742512
73552,0.10981038556704954
73553,0.10828249634709078
73554,0.09546364115079736
73555,0.08088160026510702
73556,0.11656251063277256
73557,0.0983712939198285
73558,0.08592755295990535
73559,0.09648769305245032
73560,0.28156978178907494
73561,0.08347367932795356
73562,0.08934412123615497
73563,0.09962995536473142
73564,0.09627086472598369
73565,0.09236894569910882
73566,0.25018204374990927
73567,0.2622894768161043
73568,0.09677834403683722
73569,0.3427156693361823
73570,0.09927900226689985
73571,0.10764589524595419
73572,0.08121830054240692
73573,0.07781129764636287
73574,0.08664741385291955
73575,0.0908955489825671
73576,0.08575678776633767
73577,0.13180328509063766
73578,0.1259146187143389
73579,0.09137565929694626
73580,0.13457822093610106
73581,0.25609127485085686
73582,0.08509213167240383
73583,0.0968437950516514
73584,0.14573828542891465
73585,0.08917832624770106
73586,0.2414627952472524
73587,0.4231972243342417
73588,0.16635122511372763
73589,0.11729164511585465
73590,0.09034623836302776
73591,0.14323303934102444
73592,0.0868657912267169
73593,0.13900390971900897
73594,0.07371493797044491
73595,0.07396687436239222
73596,0.23090589994396077
73597,0.12269402937755018
73598,0.11448443981753692
73599,0.1509604136600027
73600,0.07236348243481394
73601,0.13879398250950786
73602,0.08221936335010455
73603,0.15171853144464517
73604,0.08282979669616508
73605,0.12323535961729337
73606,0.06955373575150793
73607,0.2667977853509189
73608,0.0885175140309036
73609,0.10235785291803277
73610,0.07743241102401478
73611,0.21102930648815119
73612,0.4092404999595343
73613,0.07437062487837903
73614,0.1132635165415137
73615,0.13800723966933867
73616,0.136347535172664
73617,0.12570894436228108
73618,0.07424477185935428
73619,0.07956113009662273
73620,0.08050080993268975
73621,0.08016674864950431
73622,0.07656494480921251
73623,0.18225446347238303
73624,0.11545408072778814
73625,0.25026028632995323
73626,0.07552430374383998
73627,0.07456418560243608
73628,0.08509751588071365
73629,0.07703609118203619
73630,0.10528607968415697
73631,0.09897220954400675
73632,0.0866352842736105
73633,0.13325747988695363
73634,0.08969407226183361
73635,0.08794382746090536
73636,0.09932326959226487
73637,0.15459873359970316
73638,0.07000453492010045
73639,0.0737699426172403
73640,0.0725866101866397
73641,0.07470093793881835
73642,0.08866422744035922
73643,0.08486754114556633
73644,0.08126204648973528
73645,0.07610781957527499
73646,0.22651854571729813
73647,0.07547301048743295
73648,0.08116946511480964
73649,0.2394167976282634
73650,0.24451860522175659
73651,0.09332641189473603
73652,0.20250413243780313
73653,0.2485257837561678
73654,0.26899228106714845
73655,0.3101114978133778
73656,0.2073046106413711
73657,0.5564054393203632
73658,0.2805481242628838
73659,0.19139233456439292
73660,0.28093484164409793
73661,0.20742805056962318
73662,0.2118373807277414
73663,0.18354377233732616
73664,0.18282888412966355
73665,0.25531023661034646
73666,0.09008561991135078
73667,0.07489334162929545
73668,0.08136042923705167
73669,0.14071949588394855
73670,0.10438246753773621
73671,0.08320631230529686
73672,0.0816588533054627
73673,0.11994512121491135
73674,0.1052411811481526
73675,0.4539422027151908
73676,0.09705326379091045
73677,0.11678856381887985
73678,0.09114890133214522
73679,0.07593810895496982
73680,0.07805517894319795
73681,0.17312859593898816
73682,0.3683443600545648
73683,0.07237161554721738
73684,0.08565117531041831
73685,0.09947750146745213
73686,0.09292843857290341
73687,0.08287043421848402
73688,0.08281210792616658
73689,0.07449034568554219
73690,0.10114126079091758
73691,0.07607615638137978
73692,0.0792113971333672
73693,0.06854918256457188
73694,0.09218840925760304
73695,0.07833256719823717
73696,0.07550467774033627
73697,0.10819989905351586
73698,0.09567750290421025
73699,0.08733917862854235
73700,0.09927726207628683
73701,0.07992539335638132
73702,0.07281322470571487
73703,0.0894035369921661
73704,0.07482493847199599
73705,0.1384862826870527
73706,0.08993891463495259
73707,0.12231854244028091
73708,0.11594991706834518
73709,0.0694608563255413
73710,0.10499228140582799
73711,0.07362382241865432
73712,0.08790995850572253
73713,0.08469092543161579
73714,0.07781066909004283
73715,0.0988763350815307
73716,0.07466723549593904
73717,0.07995849572889334
73718,0.09029436446579454
73719,0.09052020788792531
73720,0.08340201933806674
73721,0.07948200538496289
73722,0.22172543265320466
73723,0.07855544814741908
73724,0.08022489488081753
73725,0.15310212114466526
73726,0.07704882059322751
73727,0.0716967468347953
73728,0.12958363071591145
73729,0.0798366774457054
73730,0.11524942265831183
73731,0.11170263104071668
73732,0.16732866275805913
73733,0.08036209463893372
73734,0.07254946209673162
73735,0.07966200514143697
73736,0.07393037987277691
73737,0.07863757131940431
73738,0.11929722763555778
73739,0.07880308226696212
73740,0.09596914787224614
73741,0.0812845795738789
73742,0.14728801830502652
73743,0.08066869043153126
73744,0.2542545993251031
73745,0.07705127799228216
73746,0.22706925974913844
73747,0.1302393038610842
73748,0.08480590277024008
73749,0.07348992874588255
73750,0.27424126229166695
73751,0.32536828964083764
73752,0.2957088482564756
73753,0.08177552534304021
73754,0.09713577786370398
73755,0.10185534331993676
73756,0.24476089407875895
73757,0.07709419708160442
73758,0.0956959040986951
73759,0.07323444572562095
73760,0.18304730065611538
73761,0.06883348952841224
73762,0.07445658828171237
73763,0.5350337917993077
73764,0.09133396084904324
73765,0.07990832246283462
73766,0.10170462871589704
73767,0.27958742146627796
73768,0.1087941636095435
73769,0.08625558885061885
73770,0.10596529919323099
73771,0.0775517499111403
73772,0.07343739033751129
73773,0.10794279650295249
73774,0.2002060662686733
73775,0.09539068162994756
73776,0.07510915126351081
73777,0.09201356469625713
73778,0.11401722788649156
73779,0.17308326260649526
73780,0.13330407879901254
73781,0.18740937072487504
73782,0.08262201517379122
73783,0.16957717413518925
73784,0.08671186920353546
73785,0.09355912057126851
73786,0.10504439418747197
73787,0.10325943284080902
73788,0.09817792216320877
73789,0.08378742313343181
73790,0.07841901391858408
73791,0.10258366658326525
73792,0.08541984103474652
73793,0.07765253180580015
73794,0.07749199030198069
73795,0.08426383332952148
73796,0.08424506907503039
73797,0.10133053174144784
73798,0.07283470087682627
73799,0.09229203410855549
73800,0.07740402370382132
73801,0.07558870607496991
73802,0.07309064860534957
73803,0.07827358664034509
73804,0.07408481824335174
73805,0.07342764580480972
73806,0.16782672802622248
73807,0.08150854857468756
73808,0.08453039887202532
73809,0.09497512793871386
73810,0.07836140662443707
73811,0.08956007129326718
73812,0.07360924797698673
73813,0.06924490853390976
73814,0.06699389831684642
73815,0.0728955808452943
73816,0.17743923971995154
73817,0.13162653304304744
73818,0.07947521007683432
73819,0.2338559428148097
73820,0.0919657994548044
73821,0.1288220164972605
73822,0.07589284912089223
73823,0.08608449293462113
73824,0.11387371689287201
73825,0.07753748135080246
73826,0.0946587178843596
73827,0.23620787402957943
73828,0.07994056460085641
73829,0.07751744308913268
73830,0.11446193812887832
73831,0.06982889145453058
73832,0.08323683448171026
73833,0.11016259217980565
73834,0.34147602666356214
73835,0.08480431977451795
73836,0.07662693179259489
73837,0.07325434166287259
73838,0.07360077874683803
73839,0.12425116729588237
73840,0.073008246214608
73841,0.19173958276829145
73842,0.07406737853678362
73843,0.0704261559098733
73844,0.07366070840453481
73845,0.11790551103523857
73846,0.1998187887848295
73847,0.07699427383245883
73848,0.21442639153117954
73849,0.13043923535825977
73850,0.21914158780882592
73851,0.07645581474748331
73852,0.08403515565062858
73853,0.2857547880900148
73854,0.08866790214799013
73855,0.08441804570928411
73856,0.08267067224318364
73857,0.14855710127229882
73858,0.07485217723093932
73859,0.07754368371986771
73860,0.10535751202919032
73861,0.07514995388417453
73862,0.08252988104087006
73863,0.07945787831791903
73864,0.07689302043340565
73865,0.1007071514489325
73866,0.11115787425995968
73867,0.07918853433580149
73868,0.07593721131981312
73869,0.08461454579016181
73870,0.07280194147331304
73871,0.2073533084969459
73872,0.08224577532397674
73873,0.08008582609924557
73874,0.0749772635789675
73875,0.10661301175548397
73876,0.11868028128185554
73877,0.09825142430993346
73878,0.1983386127763496
73879,0.07834948603968485
73880,0.09209619229996671
73881,0.08731031773824713
73882,0.1192446900364922
73883,0.10195412308332577
73884,0.07439607419463563
73885,0.08532738194219122
73886,0.07954458723740349
73887,0.16036809196480856
73888,0.12765130212593517
73889,0.07398637842160763
73890,0.08226585716558552
73891,0.07527470602827128
73892,0.08350744392217752
73893,0.07410704964612935
73894,0.10622506066200048
73895,0.0752339152110353
73896,0.09600827257383396
73897,0.08046533670504032
73898,0.07670885468019949
73899,0.0829320098738154
73900,0.08447042930204125
73901,0.09670196491686572
73902,0.07658496538534874
73903,0.0868030564461425
73904,0.07941171455726982
73905,0.35221982792310863
73906,0.09397572233739959
73907,0.11445936426255611
73908,0.0876844765954473
73909,0.08448666495738338
73910,0.12077752175190397
73911,0.07506640292744989
73912,0.21377124071109332
73913,0.09944870309790765
73914,0.3398677500937858
73915,0.1853990717929112
73916,0.10700156709814043
73917,0.07733442921963089
73918,0.08664509332878284
73919,0.29677325042169767
73920,0.4199913567373123
73921,0.5671643863981852
73922,0.08947318584978749
73923,0.3336411617118801
73924,0.12832024435794095
73925,0.08538668450522287
73926,0.10931801407303289
73927,0.12519129105850296
73928,0.0784818740779299
73929,0.13983258823414435
73930,0.10586003923535015
73931,0.11068810870833817
73932,0.07851317069858228
73933,0.16994420402811375
73934,0.0861804045195282
73935,0.11672933437096437
73936,0.07885793106603872
73937,0.08089288248024824
73938,0.08257616091403067
73939,0.07924450218646577
73940,0.2814162285723543
73941,0.09232791357326439
73942,0.08497765703063104
73943,0.08058987956629277
73944,0.1683629428143523
73945,0.10258320913333381
73946,0.11925177360821329
73947,0.07939237231739979
73948,0.15104469905741658
73949,0.1182190313950545
73950,0.1108939401173802
73951,0.07999490236412879
73952,0.07946435120753056
73953,0.10146523511045136
73954,0.08154130005564299
73955,0.2407029915845406
73956,0.18409524763728224
73957,0.08525351711160671
73958,0.08030376433668747
73959,0.1599254370581266
73960,0.155308644824476
73961,0.09154146950793562
73962,0.12123105258480488
73963,0.09122338788333273
73964,0.15495155046925896
73965,0.14134626499355102
73966,0.07467723971383362
73967,0.08709010826939058
73968,0.08829137019280259
73969,0.24682806788260006
73970,0.07758385617091035
73971,0.07911208561103636
73972,0.147508634629713
73973,0.09902023634288866
73974,0.1011271722443311
73975,0.10580670522648912
73976,0.07660596879531947
73977,0.11189326804512101
73978,0.10226377010519382
73979,0.17425498223488922
73980,0.07396423409598026
73981,0.09641437841761506
73982,0.10670025734062606
73983,0.08823410239789198
73984,0.0901064805715609
73985,0.0817760427459271
73986,0.081254607110127
73987,0.08343201540880393
73988,0.07494402191351904
73989,0.2891027016771779
73990,0.10319389560171753
73991,0.0774108584708835
73992,0.10920759933187603
73993,0.07482136058213983
73994,0.09361900903105538
73995,0.07585010091364373
73996,0.08010748087856169
73997,0.06937293364777626
73998,0.07309437718245958
73999,0.11005527668410853
74000,0.08148887688021114
74001,0.07525278337756422
74002,0.20803370193945006
74003,0.07158017910708556
74004,0.08738894422960757
74005,0.09241013983076195
74006,0.0914974065286554
74007,0.08225125063776184
74008,0.08017913855789928
74009,0.26337796062775104
74010,0.21073736506712734
74011,0.18652948537055203
74012,0.10862878560012067
74013,0.0800941162568012
74014,0.14075872235677755
74015,0.1314907502383213
74016,0.09279789144060376
74017,0.2370322069960393
74018,0.07905822784677005
74019,0.2942771011642598
74020,0.13862173772500594
74021,0.06966937817995619
74022,0.0859509413720211
74023,0.08736931144326596
74024,0.4296692200454065
74025,0.0888308788320532
74026,0.08567871062233767
74027,0.07905928951907965
74028,0.07786041353821746
74029,0.0802087928654296
74030,0.08990742824868092
74031,0.4254285051830818
74032,0.081750603006737907
74033,0.2341180137801953
74034,0.1523805531633361
74035,0.07447891575721063
74036,0.07674721489253207
74037,0.1890511591229605
74038,0.07462573265237403
74039,0.07835028336788974
74040,0.07552310108646974
74041,0.13188375560073715
74042,0.286474234101244
74043,0.10837587494059053
74044,0.20488802155106947
74045,0.07656754565959742
74046,0.1048986063714721
74047,0.0787662388183236
74048,0.07984001162426942
74049,0.08529195604484424
74050,0.10768775419632898
74051,0.1112246596635988
74052,0.0926040100080433
74053,0.11436075223115383
74054,0.09231899273275558
74055,0.1447105305783571
74056,0.08883915737933733
74057,0.08752164454356232
74058,0.07177141886504843
74059,0.07158940375491187
74060,0.07887532327837896
74061,0.08376836803451393
74062,0.11668826330354533
74063,0.22103600990542227
74064,0.08482661713634639
74065,0.0891713224888699
74066,0.09786900602413509
74067,0.0927847955809516
74068,0.09319054575899269
74069,0.18432267981612463
74070,0.11460879734689663
74071,0.0996071437468044
74072,0.11078421807358203
74073,0.0757216028746189
74074,0.10647771474131947
74075,0.13423840994177416
74076,0.08291057709860274
74077,0.09155869825999041
74078,0.10326814870653227
74079,0.08713257192109544
74080,0.11361991454143545
74081,0.0789487401496119
74082,0.09030941547148869
74083,0.0815803173946422
74084,0.08592907255328684
74085,0.08157709402269936
74086,0.08705229636669636
74087,0.0760359162693354
74088,0.08479935977861505
74089,0.08189705658941046
74090,0.1101415190126014
74091,0.07594827755658877
74092,0.08931610207043096
74093,0.08273671075051871
74094,0.10533555517147108
74095,0.08477434390099362
74096,0.23050318299730024
74097,0.08540705969054721
74098,0.09624713079961435
74099,0.07801927024651742
74100,0.08776962360019779
74101,0.08542654444220775
74102,0.63899540330312
74103,0.09769484256198319
74104,0.09363316112143254
74105,0.07798345367466766
74106,0.13235943828766364
74107,0.6003084118365275
74108,0.23330208681202966
74109,0.0987318676984992
74110,0.1103570817630579
74111,0.07642016820489039
74112,0.07908057470110902
74113,0.08549047219010616
74114,0.07472610148394643
74115,0.0733521450401885
74116,0.20284033738188528
74117,0.10115238487109424
74118,0.1401867726763118
74119,0.15215037766515505
74120,0.11688064095071549
74121,0.07272754845096469
74122,0.08278873738342368
74123,0.21157665957530394
74124,0.1311534084901241
74125,0.0796801342593902
74126,0.07070726485204314
74127,0.0788224860670375
74128,0.0726510130641839
74129,0.07190928754493639
74130,0.08947700678919093
74131,0.16866997964570146
74132,0.09396972063045934
74133,0.08537758777318095
74134,0.06841757048426685
74135,0.10608366171270532
74136,0.07200457083000515
74137,0.07423808664004207
74138,0.09449535238752378
74139,0.11374691051861828
74140,0.08889642365020867
74141,0.10859672771419546
74142,0.08704998531708263
74143,0.07208419578174041
74144,0.0742732932003842
74145,0.17830159560816672
74146,0.0711125494903313
74147,0.08379212854497231
74148,0.10273504760737687
74149,0.10836434659496635
74150,0.06639507278886116
74151,0.0901698752580851
74152,0.08156321951548354
74153,0.10914600750690961
74154,0.1394317776950565
74155,0.08569936248553635
74156,0.24097268251510734
74157,0.10546736014480902
74158,0.07579798175774916
74159,0.07518351738612213
74160,0.16897678454622397
74161,0.09822966969037895
74162,0.08623298391878617
74163,0.15484762788859138
74164,0.06804492088921484
74165,0.07231049993581198
74166,0.07443819917750505
74167,0.0802650507823923
74168,0.16858999461880042
74169,0.08033962498142888
74170,0.10900514142441947
74171,0.2048529049074645
74172,0.20724165279157933
74173,0.08841854908535295
74174,0.09839767822014844
74175,0.0727996628460252
74176,0.07224870735885357
74177,0.09381472461081879
74178,0.09201667465038382
74179,0.2122875302994319
74180,0.07022583218294222
